00100sPORTRAIT_00100_BURST20200213130614444_COVER.jpg,0.0030661335,0.10841581,0.04255326,0.0023190647,0.070799135,0.013321182,0.005937621,0.01064434,0.0007378,0.008419817,0.00411722,0.0007415075,0.0047919923,0.0036333867,0.00056169194,0.0026230828,0.00520909,0.00047827233,0.0015034064,0.0032515102,0.0023042345,0.00025025877,0.0014941376,0.007589329,1.1122613e-05,0.002003924,0.0040115556,0.0,0.0010084502,0.002131834,0.0,2.4098994e-05,2.0391455e-05,0.0,0.0,0.0,0.005924645,0.91500354,0.24881469,0.0011789969,0.25233313,0.07943028,0.00011678743,0.0031476992,0.019460864,0.0001186412,7.6004515e-05,0.0018964054,4.634422e-05,4.078291e-05,0.00095839845,1.1122613e-05,0.0002372824,0.001394034,5.5613064e-06,0.00076375273,0.00060062105,0.0,6.858944e-05,0.00016127787,0.0,0.0,0.00018166934,0.0,1.1122613e-05,3.892914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013050531,0.05794881,0.04727481,0.0002020608,0.0118659735,0.04195264,3.3367836e-05,0.0068570906,0.013729011,5.5613064e-06,0.000545008,0.00051905523,0.0,6.117437e-05,0.00011493366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001193827,0.020606494,0.023101665,0.0002780653,0.0051627457,0.011953101,0.00015015526,0.0006636492,8.341959e-05,2.0391455e-05,0.00026508892,9.268843e-06,2.4098994e-05,0.00010381105,0.0,2.0391455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003132869,0.012802127,0.027582224,0.0014385246,0.010670293,0.024445647,0.0005338854,0.0027435776,0.00359075,0.00046900348,0.0009398607,0.001314322,0.0002669427,0.00015200903,7.044321e-05,2.780653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010965042,0.007326094,0.010881622,0.0051405006,0.004906926,0.0033034158,0.0010251341,0.002250475,0.00057096075,0.00032997082,0.0004931025,0.0006451115,2.2245225e-05,3.7075374e-06,1.8537687e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038187637,0.001434817,0.011198617,0.001900113,0.001258709,0.0015738496,0.00073409243,0.0003911452,2.0391455e-05,0.00014274019,2.4098994e-05,0.0,1.1122613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005857909,0.0016035099,0.011161542,0.003279317,0.0019668485,0.009418999,0.0026323516,0.000889809,0.00048197986,0.0018370848,0.0006358427,0.0003744613,0.0009509834,0.0003855839,0.0,0.00031699444,0.00029104168,0.0,0.00030031052,5.0051756e-05,0.0,3.7075374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019767415,0.21741964,0.062402856,0.0046588928,0.20564488,0.033309687,0.0019269243,0.034714527,0.0041368096,1.5941463e-05,0.0009564878,0.0,0.0,5.9780486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051311585,0.8568018,0.15437713,0.0023394097,0.36782932,0.046899784,0.0002550634,0.018701328,0.01296838,5.9780486e-06,0.011976024,0.010756502,0.0,0.0063287606,0.0030388413,0.0,0.0048043584,0.00027100486,0.0,0.0011258658,0.0,0.0,1.9926829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055595854,0.013269275,0.0064821974,0.0002809683,0.012928527,0.01827888,9.36561e-05,0.02406364,0.025291132,3.9853658e-06,0.04388884,0.044753663,0.0,0.032092158,0.005129166,0.0,0.006225141,3.1882926e-05,0.0,0.00044636097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040252195,0.0067272973,0.008132139,0.0001753561,0.008885373,0.0035708877,0.00014945121,0.008640273,0.0014885342,2.9890243e-05,0.007384883,0.010553248,0.0,0.007887038,0.0034074876,0.0,0.0024270879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026104145,0.006490168,0.008377239,0.0004762512,0.0036266828,0.0063606435,0.00038857316,0.0021142366,0.0019807268,0.00014347317,0.0011756829,0.00021520976,9.963414e-06,0.0008070366,3.1882926e-05,0.0,0.0006376585,1.1956097e-05,0.0,0.00034473414,1.9926829e-06,0.0,0.0003586829,0.0,0.0,0.0005360317,4.782439e-05,0.0,0.0004423756,2.3912195e-05,0.0,0.0002809683,0.0,0.0,0.00023712926,6.7751214e-05,0.0006994317,0.0038478707,0.0064742267,0.0005479878,0.0018950414,0.006805012,0.0001394878,0.0006695414,0.00038658048,0.00012354634,0.00013550243,5.9780486e-06,0.0,2.5904877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059780484,0.00061175367,0.004995656,0.00066754874,0.0003148439,0.00014546585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011856463,0.0017854439,0.0073171314,0.0009146414,0.0006755195,0.00037661707,9.36561e-05,1.9926829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02996199,0.84012973,0.0020568427,0.06883603,0.23055285,0.000420275,0.009374081,0.009877854,0.0017812981,0.0058643674,0.010685005,0.070625685,0.0021347743,0.013866292,0.15711884,0.0012747414,0.07156643,0.116360515,0.00085168314,0.14729665,0.07665426,0.0010186798,0.034245454,0.06535972,0.0023546533,0.03093892,0.021392277,0.0041971835,0.02577594,0.011458756,0.0046063256,0.027482089,0.0064878217,0.0024993839,0.014923938,0.0005622222,0.017467855,0.33569676,0.0040162704,0.00032842683,0.003220253,0.001461221,0.0,0.00013081408,0.005343894,0.0,0.00013916391,0.013960923,0.0,8.90649e-05,0.033218425,0.0,0.00049264025,0.025311133,0.0,0.0019399449,0.006309692,0.0,0.0012830913,0.0011717601,0.0,0.0006652035,8.3498344e-05,1.6699669e-05,0.00010298129,1.6699669e-05,8.349834e-06,1.6699669e-05,0.0,1.1133113e-05,0.0,0.0,0.00025884487,0.0020679757,0.00046759073,0.0,0.00022544553,0.0,0.0,0.00030059405,1.1133113e-05,0.0,0.00041749174,5.5665564e-06,0.0,0.0005594389,0.0,0.0,0.000940748,0.0,0.0,0.00031172717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017033663,0.12223879,0.0008795159,0.00032564354,0.0006540704,0.0,0.00015029703,0.003751859,0.0,3.6182617e-05,0.0006763366,0.0,0.0,0.00050377334,0.0,0.0,0.00077375135,0.0,0.0,0.0012830913,0.0,0.0,0.00016421342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024771175,0.01856725,0.0031673706,0.00077375135,0.039558735,0.0048150714,0.0014946203,0.014918371,0.04097264,0.0011494939,0.010957766,0.003932772,0.0011940263,0.0089371065,0.004475511,0.0005232563,0.0037435093,0.0014333883,0.00033955995,0.0038854564,0.00096301426,0.0002671947,0.0045673596,0.0021375576,0.00011411441,0.004753839,0.0016198679,3.6182617e-05,0.0036266115,0.0014834873,2.7832783e-05,0.0036488778,0.0016894499,0.00016977997,0.004250066,0.0021932232,0.0019789108,0.031086434,0.0016449174,0.0018146974,0.0030282068,0.0012997909,0.0010743454,0.0025745323,0.00061788777,0.0011912431,0.001230209,0.0004759406,0.00045089106,0.0005009901,7.2365234e-05,9.463146e-05,0.00016699669,5.5665564e-06,0.00011689768,9.463146e-05,2.7832782e-06,0.00015029703,2.2266226e-05,0.0,0.00016977997,2.7832782e-06,0.0,0.00023101209,0.0,0.0,0.00015029703,0.0,0.0,0.00025884487,0.0,0.0,0.00027832782,0.0013137073,0.0005093399,0.000620671,0.000740352,0.00018091308,0.00051212317,0.00048707367,0.0,0.00051768974,0.00027832782,0.0,0.00019761275,7.514851e-05,1.9482948e-05,1.6699669e-05,0.00077096804,0.0015530692,1.6699669e-05,0.0033566335,0.008057591,5.5665564e-06,0.010874268,0.012026545,0.0,0.035834707,0.027849482,2.7832782e-06,0.050580516,0.062398314,0.0,0.016371243,0.008316435,0.0,0.0037407258,0.0,0.0020429261,0.005950649,0.0010882617,0.0010158966,0.00091569853,0.0005538724,8.0715065e-05,0.0006373707,5.0099006e-05,0.000269978,0.0006846864,0.0008349835,0.00029502748,0.00235187,0.0015057535,2.5049503e-05,0.005023817,0.0013220571,8.349834e-06,0.007333938,0.0014333883,6.1232124e-05,0.0103510115,0.0021403409,0.00022544553,0.030418448,0.008152222,0.00084055,0.048125662,0.0064599887,0.0011439273,0.041657325,0.012432904,0.0006874697,0.016830483,0.001040946,0.057948478,0.03809092,0.0,0.038068667,0.02225771,0.00020302547,0.0109689385,0.014056038,0.008674472,0.009784159,0.0055067185,0.02964172,0.010206897,0.006799963,0.029994927,0.017874585,0.029385852,0.01430078,0.025503337,0.08024512,0.0070168944,0.020892156,0.05603225,0.006007329,0.0049894205,0.0053009116,0.0022889036,0.003482026,0.011002312,0.0022054685,0.0022527485,0.0045833695,1.6687025e-05,0.0032817817,0.00031149114,0.0,0.026493434,0.025825953,0.0,0.008591037,0.010101213,0.0,0.0022916847,0.001905102,0.0,0.00085660064,8.3435125e-06,4.1717565e-05,0.00048114258,0.0,0.00026143008,0.00013627738,0.00016687026,0.00042830032,0.00025030537,0.0020413795,0.00056179654,0.0001529644,0.00055623415,0.00015574557,3.6155223e-05,0.00012515268,0.00011124684,7.5091615e-05,0.00022527484,4.7279904e-05,8.0653954e-05,8.62163e-05,0.0,0.00037545807,3.6155223e-05,0.0,0.0014183972,0.012996412,0.0,0.00037823923,0.00018077611,0.0,8.343513e-05,0.0,0.0,8.3435125e-06,0.0,0.0,1.6687025e-05,0.0,0.0,1.3905855e-05,0.0,0.0,0.0,0.0,0.0,2.781171e-06,0.0,0.0,2.5030538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023639953,0.0,0.0,0.009277986,0.47984654,0.0,0.00044498735,0.0014295218,0.0,0.00021136898,0.0,0.0,5.840459e-05,0.0,0.0,1.9468196e-05,0.0,0.0,5.562342e-06,0.0,0.0,3.337405e-05,0.0,0.0,7.7872784e-05,0.0,0.0,8.3435125e-06,0.0,0.0,2.781171e-06,0.0,0.0,2.781171e-06,0.0,0.0,0.00015018323,0.0,0.0,0.00211369,0.30623752,0.0,0.005726431,0.06468447,0.0,0.010034464,0.007534192,0.0003726769,0.02365386,0.0043886877,0.0,0.07337285,0.0064912527,8.3435125e-06,0.03463392,0.006471785,0.00010012215,0.011272086,0.0014044913,2.781171e-06,0.023486989,0.0077372175,0.0,0.016853895,0.0139197605,0.0,0.004177319,0.0033429675,0.0,0.0012876821,0.00020302547,0.0,0.00083713245,0.0,0.0,0.019368075,0.06299074,0.0,0.041336544,0.0036016162,0.0,0.29274604,0.0010679696,0.0,0.71666044,0.00054232834,0.0,0.1532453,0.00025308656,0.0,0.01969069,8.3435125e-06,0.0,0.015471654,0.0,0.0,0.010896628,1.6687025e-05,0.0,0.008418605,0.0,0.0,0.0059962044,0.0,0.0,0.0014601147,0.0,0.0,0.0049699526,0.0,0.0,0.0012125905,0.0006535752,0.0,0.0030370387,6.118576e-05,0.0,0.03168032,0.0,0.0,0.086227424,0.0,0.0,0.016208664,0.0,0.0,0.0074424134,5.562342e-06,0.0,0.008084863,5.562342e-06,0.0,0.0036961762,7.7872784e-05,0.0,0.0015824862,0.00037545807,0.0,0.00090109935,0.004505497,0.0005061731,0.0039576064,0.01686224,0.00015574557,0.0051396037,0.0039325757,0.0,0.0053481916,0.0039937613,0.0,0.010343174,0.001368336,0.0,0.023217214,0.001056845,5.0061077e-05,0.0056930566,0.00010846567,1.6687025e-05,0.0028590437,8.0653954e-05,0.0,0.0021554076,0.00025864888,0.0,0.0019940995,0.00050061074,0.0,0.0014350842,0.0006897304,0.0,0.00062576344,0.000992878,0.0,0.0012709951,0.0012654328,0.0,0.0005729212,0.0010123462,0.0,0.001382242,0.00012237152,0.0,0.016484298,0.16665545,0.06296883,0.08897017,0.23021285,0.08378987,0.0664174,0.08952687,0.021409614,0.07821224,0.022784369,0.03548225,0.023812778,0.031266622,0.14566018,0.02726135,0.08565121,0.22609709,0.027558824,0.21087068,0.11021405,0.016329188,0.16473037,0.021466985,0.0085863685,0.045383878,0.00851625,0.0052270396,0.016091209,0.0067037847,0.005288659,0.007936176,0.005367277,0.008390886,0.006665538,0.0007054379,0.00488282,0.19407192,0.16222735,0.0041646333,0.44913658,0.19253355,0.0052270396,0.052890845,0.31236026,0.0013407569,0.018821593,0.09244211,6.374439e-05,0.004336743,0.009640276,6.3744387e-06,0.00046958364,0.00055457617,4.249626e-06,1.4873691e-05,0.0,1.2748877e-05,4.249626e-06,0.0,0.0,0.0,0.0,2.124813e-06,4.249626e-06,1.9123316e-05,0.0,0.0,0.0,0.00014448728,0.0,0.0,0.0018932082,0.022200046,0.017489335,0.0011325253,0.034211613,0.06278397,0.00015511134,0.045966078,0.106002666,1.2748877e-05,0.016656408,0.05343692,0.0,0.0049465643,0.0061980793,0.0,0.00060557167,0.0004462107,0.0,0.0,0.0,0.0,0.0,0.0,8.499252e-06,0.0,0.0,2.124813e-06,0.0,0.0,0.0,0.0,0.0,0.00037396708,0.0,0.0,0.0022629257,0.021556227,0.013339575,0.0011898952,0.019816006,0.02259951,8.499251e-05,0.017077122,0.01969489,0.00019123316,0.0030533562,0.0012345163,7.436845e-05,0.00818053,0.0015978593,2.7622567e-05,0.0019144565,0.0030087351,1.0624064e-05,0.0002783505,9.349177e-05,2.5497755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3372942e-05,0.0,0.0,0.00096041546,0.028644603,0.039780747,0.0021035648,0.04092602,0.031205002,0.0029173682,0.019450538,0.04706673,0.003939403,0.0050485553,0.006518926,0.005477768,0.002122688,0.0036546781,0.006461556,0.0011728967,0.011601479,0.012999605,0.0010836546,0.0022438024,0.0038225385,0.00011898953,0.00021673091,4.0371444e-05,0.0,0.00025922718,0.0,0.0,0.00023372941,0.0,0.0,0.00015511134,8.499251e-05,0.0,0.0,0.0038884077,0.021326747,0.019824505,0.016888013,0.01633981,0.011206264,0.11982883,0.0066974103,0.0046724635,0.13710567,0.001988825,0.0033147081,0.029369164,0.0011197764,0.0021141889,0.012051939,0.00031022268,0.0009710395,0.003044857,0.0,1.0624064e-05,0.0006629416,0.0,0.0,0.0007925552,0.0,0.0,0.00058644835,0.0,0.0,9.561658e-05,0.0,0.0,0.0007330605,0.0,0.0,0.0026815138,0.0069098915,0.01073668,0.019431414,0.0036801759,0.00051420473,0.34457242,0.0005439521,0.00041433852,0.23138362,4.8870697e-05,0.00012536396,0.019495158,0.0,0.0019930745,0.003735421,0.0,0.010917289,0.0041986303,6.58692e-05,0.027920041,0.001942079,0.0025051543,0.027922167,0.0015362398,0.0030002359,0.046246555,0.00018698354,0.0039734,0.072422124,0.001432124,0.009240812,0.019539779,0.002794129,0.0096509,0.00060132204,0.01232179,0.006144959,0.02503667,0.02799866,0.0057561183,0.012462027,0.047179345,0.0044472334,0.0006778153,0.1285703,0.004211379,0.0018039661,0.06683387,0.004190131,0.0038140393,0.026963877,0.0044323597,0.0112593835,0.010428581,0.0109534105,0.06794089,0.007581332,0.011342252,0.102747455,0.00533753,0.012230423,0.05391713,0.0042857477,0.005220665,0.017410718,0.002328795,0.008288895,0.004687337,0.0028791216,0.018169275,0.0008223026
